"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.933618917E0,-3.761078796E0,-2.684412735E1,4.102818146E0,2.741506892E1
2.943676917E0,-3.844455414E0,-2.774285843E1,4.229454803E0,2.832550651E1
2.953733917E0,-3.635340271E0,-2.824940506E1,3.859723663E0,2.874268693E1
2.963791917E0,-3.450474701E0,-2.868170609E1,3.314257965E0,2.907800450E1
2.973849917E0,-2.783012695E0,-2.902494232E1,3.132984924E0,2.932589352E1
2.983906917E0,-1.335672455E0,-2.863425476E1,2.633773041E0,2.878613081E1
2.993965125E0,-2.255809021E-1,-2.709829880E1,1.324296112E0,2.713157652E1
3.004023125E0,1.616638184E0,-2.320235046E1,-4.834197235E0,2.375567404E1
3.014080125E0,4.027375031E0,-1.797267563E1,-1.183079773E1,2.189074219E1
3.024138125E0,3.212020569E0,-1.487426880E1,-8.082143097E0,1.723026365E1
3.034195125E0,1.937720490E0,-1.105032074E1,-7.978558502E0,1.376668969E1
3.044253125E0,1.014590149E0,-6.280639343E0,-1.156674683E1,1.320096420E1
3.054311125E0,6.171665955E-1,-2.948867798E0,-1.480840576E1,1.511177015E1
3.064368125E0,1.912273407E0,-1.215622101E0,-1.486873032E1,1.504040119E1
3.074426125E0,3.616629181E0,-6.251000977E-1,-9.174421692E0,9.881334431E0
3.084484125E0,3.464096375E0,-6.948550415E-1,-4.540957031E0,5.753527438E0
3.094541125E0,2.620600433E0,-3.608995056E-1,-3.363505554E0,4.279131302E0
3.104599125E0,8.080197144E-1,8.075706482E-1,-4.070036316E0,4.227323246E0
3.114657125E0,-1.957180023E0,6.661148071E-1,-5.225782928E0,5.619881653E0
3.124714125E0,-2.685116272E0,-7.804769897E-1,-3.960164795E0,4.847875713E0
3.134772125E0,-2.313588867E0,-1.041683807E0,-1.354682922E0,2.876276138E0
3.144829125E0,-1.989063721E0,-1.251098328E0,7.536827087E-1,2.467723472E0
3.154887125E0,-1.663939819E0,-1.376387787E0,1.967358856E0,2.921239451E0
3.164945125E0,-1.417103119E0,-7.863148499E-1,2.093396759E0,2.647410486E0
3.175002125E0,-1.271755371E0,-1.398092651E-1,2.175126801E0,2.523506480E0
3.185060125E0,-1.262774048E0,2.130070496E-1,2.547851715E0,2.851581782E0
3.195118125E0,-1.417103119E0,6.831793213E-1,2.875969391E0,3.278126778E0
3.205175125E0,-1.480271759E0,9.372010803E-1,3.071013794E0,3.535629515E0
3.215233125E0,-1.321302338E0,1.222058716E0,3.269501038E0,3.732144746E0
