"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.262540375E0,8.349636841E0,-4.719835052E0,-1.588197327E-1,9.592627482E0
2.272598375E0,9.335037689E0,-4.590204620E0,1.957928467E-1,1.040438571E1
2.282655375E0,9.824220428E0,-4.550088043E0,1.778302002E-1,1.082821462E1
2.292713375E0,9.806407471E0,-4.865781555E0,1.017883301E-2,1.094721705E1
2.302771375E0,9.623487854E0,-5.422024841E0,-1.308279419E-1,1.104658263E1
2.312828375E0,9.448801117E0,-6.081553345E0,-1.278341675E-1,1.123750307E1
2.322886375E0,9.524992676E0,-6.785090332E0,-5.358856201E-2,1.169469145E1
2.332943375E0,9.591753845E0,-7.251071320E0,-3.891906738E-3,1.202413374E1
2.343001375E0,9.671388245E0,-7.265142059E0,-1.567240906E-1,1.209721464E1
2.353058375E0,9.838740234E0,-6.790928192E0,-4.712200928E-1,1.196409476E1
2.363116375E0,1.010533585E1,-6.325396271E0,-6.457571411E-1,1.193924004E1
2.373174375E0,1.055919205E1,-5.963748322E0,-3.963757324E-1,1.213342262E1
2.383231375E0,1.127560226E1,-5.539380798E0,-2.719844055E-1,1.256574397E1
2.393289375E0,1.210053680E1,-5.217100983E0,-3.999682617E-1,1.318336483E1
2.403346375E0,1.295481033E1,-5.457351379E0,-2.369572449E-1,1.405937209E1
2.413404375E0,1.403271881E1,-6.090834045E0,1.248403931E-1,1.529807314E1
2.423461375E0,1.557421326E1,-7.496111755E0,3.143463135E-2,1.728435125E1
2.433519375E0,1.716645218E1,-9.727521515E0,-4.135899353E-1,1.973531889E1
2.443577375E0,1.840632385E1,-1.225396774E1,-7.665559387E-1,2.212555290E1
2.453634375E0,1.948992050E1,-1.472637634E1,-1.300944672E0,2.446253500E1
2.463692375E0,2.163046921E1,-1.708711716E1,-1.788929901E0,2.762330612E1
2.473749375E0,2.402803345E1,-1.940175385E1,-1.996398468E0,3.094769863E1
2.483807375E0,2.484323822E1,-2.091570557E1,-1.736089783E0,3.252179627E1
2.493864375E0,2.405901901E1,-2.137435181E1,-1.333277435E0,3.220988885E1
2.503922375E0,2.212578918E1,-2.119532410E1,-1.631607056E-1,3.064015228E1
2.513980375E0,1.957045303E1,-1.995994308E1,1.079555054E0,2.797440614E1
2.524037375E0,1.698158661E1,-1.759156815E1,1.644779663E0,2.450597588E1
2.534095375E0,1.504027359E1,-1.478999405E1,2.253114624E0,2.121391711E1
2.544152375E0,1.364128281E1,-1.251816833E1,2.101479950E0,1.863344716E1
2.554210375E0,1.162407761E1,-1.037702087E1,1.435365143E0,1.564806747E1
2.564268375E0,9.171727295E0,-8.021968231E0,1.679507446E-1,1.218608893E1
2.574325375E0,6.637347565E0,-5.269042969E0,-1.918111267E0,8.688863409E0
2.584383375E0,4.549638977E0,-2.359094238E0,-4.108656006E0,6.568530629E0
2.594440375E0,3.394790497E0,3.799099731E-1,-5.076094208E0,6.118469295E0
2.604498375E0,2.424508209E0,2.627635803E0,-4.833149414E0,6.011825283E0
2.614555375E0,8.273295593E-1,4.305496674E0,-4.133504333E0,6.025581622E0
2.624613375E0,-1.257834320E0,4.771777039E0,-2.866389313E0,5.706854736E0
2.634671375E0,-3.195704498E0,4.198618927E0,-1.168919220E0,5.404377881E0
2.644728375E0,-4.664599915E0,3.266956329E0,7.340734863E-1,5.741982228E0
2.654786375E0,-5.618865509E0,2.421813812E0,2.383493500E0,6.566420106E0
2.664843375E0,-6.370452576E0,2.069147186E0,3.453917542E0,7.536151702E0
2.674901458E0,-6.734345856E0,1.867366791E0,3.935466156E0,8.020371980E0
2.684958458E0,-6.250551910E0,1.051413574E0,3.823349304E0,7.402220585E0
2.695016458E0,-5.372926941E0,-1.276844788E-1,3.083138580E0,6.195997962E0
2.705074458E0,-4.638254700E0,-1.059796143E0,1.731150055E0,5.062949243E0
2.715131458E0,-3.702101440E0,-1.489402771E0,5.388793945E-2,3.990836955E0
2.725189458E0,-2.294129333E0,-1.562001801E0,-1.728605347E0,3.269702657E0
2.735246458E0,-7.574249268E-1,-1.245859222E0,-3.202440491E0,3.518733127E0
2.745304458E0,7.723937988E-1,-5.878276062E-1,-4.057761841E0,4.172237365E0
2.755361458E0,1.927092590E0,1.525328064E-1,-4.106859741E0,4.539080198E0
2.765419458E0,2.280357971E0,5.902226257E-1,-3.428171082E0,4.159417290E0
2.775477458E0,2.156266022E0,5.490582275E-1,-2.195634155E0,3.125981036E0
2.785534458E0,2.033670959E0,1.140628052E-1,-9.086105347E-1,2.230336521E0
2.795592458E0,1.935325470E0,-3.128494263E-1,-2.110610962E-2,1.960562395E0
2.805649458E0,1.768422546E0,-5.900729370E-1,4.716691589E-1,1.923012264E0
2.815707458E0,1.675016785E0,-6.201603699E-1,6.959028625E-1,1.916914424E0
2.825765458E0,1.867815857E0,-3.668870544E-1,6.632707214E-1,2.015755500E0
2.835822458E0,2.460583191E0,1.380130005E-1,3.409909058E-1,2.487929265E0
2.845880458E0,3.139720917E0,6.493496704E-1,-1.101708984E-1,3.208058612E0
2.855937458E0,3.544179840E0,1.170416107E0,-4.908293152E-1,3.764571426E0
2.865995458E0,3.437152405E0,1.641636200E0,-8.370593262E-1,3.899955690E0
2.876052458E0,2.983445892E0,1.787433014E0,-1.197958832E0,3.678446892E0
2.886110458E0,2.442770233E0,1.466949463E0,-1.358724518E0,3.156770415E0
2.896168458E0,1.948797455E0,8.686436462E-1,-1.177601166E0,2.437026428E0
2.906225458E0,1.664688263E0,3.887416077E-1,-8.144563293E-1,1.893580250E0
2.916283458E0,1.511407013E0,2.481838989E-1,-1.107696533E-1,1.535648502E0
2.926340458E0,1.569785614E0,2.396516418E-1,5.224136353E-1,1.671698475E0
2.936398458E0,1.670226746E0,1.335223389E-1,7.840695190E-1,1.849932595E0
2.946456458E0,1.838626556E0,-1.429527283E-1,9.104067993E-1,2.056653504E0
2.956513458E0,2.112856293E0,-5.034031677E-1,8.954379272E-1,2.349337256E0
2.966571458E0,2.554587708E0,-8.961863708E-1,3.713777161E-1,2.732579326E0
2.976628458E0,3.550167389E0,-2.020348663E0,-7.409591675E-1,4.151447663E0
2.986686458E0,5.694757690E0,-4.315825195E0,-1.482217712E0,7.297505164E0
2.996743458E0,8.593629456E0,-7.857460327E0,-1.796863403E0,1.178214191E1
3.006801458E0,1.186597458E1,-1.178813644E1,-2.060315552E0,1.685248984E1
3.016859458E0,1.547496964E1,-1.585832245E1,-2.171085205E0,2.226375276E1
3.026916458E0,1.860930176E1,-1.912093781E1,-1.679956512E0,2.673459609E1
3.036974458E0,2.171489365E1,-2.136537048E1,-8.948391724E-1,3.047648928E1
3.047031458E0,2.566817276E1,-2.418221283E1,4.044589233E-1,3.526752185E1
