"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.854276500E0,8.759185181E0,-1.799108734E0,4.020489349E0,9.804307822E0
2.864342500E0,8.683292999E0,-1.481618958E0,4.055217133E0,9.697399550E0
2.874409500E0,8.622968445E0,-1.496587830E0,4.002676392E0,9.623761127E0
2.884475500E0,8.612939301E0,-1.485959930E0,4.020189972E0,9.620432824E0
2.894541500E0,8.529862061E0,-1.528770905E0,4.086801453E0,9.581108149E0
2.904608500E0,8.425978088E0,-1.653910675E0,4.218527527E0,9.567052930E0
2.914674500E0,8.316405945E0,-1.871857452E0,4.323459320E0,9.558177580E0
2.924741500E0,8.189020844E0,-2.135608978E0,4.358636169E0,9.519380092E0
2.934807500E0,8.087980957E0,-2.408940582E0,4.207300873E0,9.429730183E0
2.944874500E0,7.974516907E0,-2.693498840E0,3.952680359E0,9.299007362E0
2.954940500E0,8.008047180E0,-2.994822235E0,3.640279999E0,9.292438772E0
2.965007500E0,8.090525665E0,-3.242407379E0,3.337010651E0,9.333030121E0
2.975073500E0,8.155041504E0,-3.333717499E0,3.013533325E0,9.311270450E0
2.985139500E0,8.169261932E0,-3.354075165E0,2.740501099E0,9.246459160E0
2.995206500E0,8.184829559E0,-3.376678162E0,2.515968018E0,9.204536131E0
3.005272500E0,8.209827576E0,-3.345243530E0,2.370021515E0,9.176542109E0
3.015339500E0,8.247249756E0,-3.255130920E0,2.310445404E0,9.162486770E0
3.025405500E0,8.238268433E0,-3.116219788E0,2.293081512E0,9.101544669E0
3.035472500E0,8.225993958E0,-2.967878265E0,2.303110657E0,9.043207212E0
3.045538500E0,8.212222595E0,-2.832260284E0,2.395019531E0,9.011016415E0
3.055604500E0,8.240663452E0,-2.709365845E0,2.533631287E0,9.037061741E0
3.065671500E0,8.233328705E0,-2.617906036E0,2.718496857E0,9.057116469E0
3.075737500E0,8.256680145E0,-2.596799927E0,2.884651337E0,9.123450565E0
3.085804500E0,8.289761353E0,-2.591261444E0,3.025508423E0,9.197199594E0
3.095870500E0,8.350235596E0,-2.613714752E0,3.170407104E0,9.306418243E0
3.105937500E0,8.377928009E0,-2.675685883E0,3.290158081E0,9.390107181E0
3.116003500E0,8.418493652E0,-2.754122772E0,3.374732208E0,9.478662622E0
3.126069500E0,8.458759918E0,-2.830014954E0,3.386108551E0,9.540719842E0
3.136136500E0,8.516689453E0,-2.890788574E0,3.376378784E0,9.606799234E0
3.146202500E0,8.572373657E0,-2.940036163E0,3.362457733E0,9.666205293E0
3.156269500E0,8.624914398E0,-2.963537292E0,3.331172791E0,9.709192233E0
3.166335500E0,8.711434479E0,-2.937940521E0,3.288661194E0,9.764009301E0
3.176402500E0,8.812923431E0,-2.912792816E0,3.202440491E0,9.818737520E0
3.186468500E0,8.968000946E0,-2.829116821E0,3.131637726E0,9.911412503E0
3.196534500E0,9.054670715E0,-2.727927246E0,3.085832977E0,9.947412427E0
3.206601500E0,9.130712585E0,-2.659818878E0,3.037633209E0,9.983574725E0
3.216667500E0,9.231602783E0,-2.620899811E0,2.997067566E0,1.005355757E1
3.226734500E0,9.316027222E0,-2.574346619E0,3.005599823E0,1.012172189E1
3.236800500E0,9.312285004E0,-2.523003387E0,2.989583130E0,1.010058441E1
3.246867500E0,9.211694183E0,-2.467169495E0,2.957100677E0,9.984321682E0
3.256933500E0,9.092841339E0,-2.384541321E0,2.954705658E0,9.853734645E0
3.266999500E0,8.952882385E0,-2.376308441E0,2.931503906E0,9.715691430E0
3.277066500E0,8.937913513E0,-2.430196381E0,2.903961182E0,9.706963632E0
3.287132500E0,9.032666473E0,-2.565814362E0,2.951861572E0,9.843066275E0
3.297199500E0,9.112450562E0,-2.735860748E0,3.043920135E0,9.989351283E0
