"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.094343292E0,-1.846410370E0,-2.445853821E1,7.427554321E-1,2.453937669E1
3.104328292E0,-3.643423462E-1,-2.727942215E1,1.255738678E0,2.731073961E1
3.114313292E0,2.532583466E0,-2.365021912E1,3.502716064E-1,2.378801239E1
3.124299292E0,3.692671051E0,-1.629227005E1,-6.483018494E-1,1.671807938E1
3.134284292E0,2.854114838E0,-1.187959625E1,-1.112935638E0,1.226822743E1
3.144269292E0,2.076032867E0,-9.302854614E0,-1.412163391E0,9.635726329E0
3.154255292E0,1.613345032E0,-7.176526337E0,-1.639540558E0,7.536146608E0
3.164240292E0,1.451381836E0,-5.184169464E0,-1.998793488E0,5.742586323E0
3.174225292E0,1.607058105E0,-3.517235870E0,-2.368075562E0,4.534464223E0
3.184211292E0,1.915416870E0,-2.675536194E0,-2.367177429E0,4.053497834E0
3.194196292E0,2.176623688E0,-2.812201996E0,-1.945204926E0,4.053392770E0
3.204181292E0,2.168839874E0,-3.999981995E0,-1.291065216E0,4.729753878E0
3.214167292E0,2.130220184E0,-5.882916412E0,-6.259982300E-1,6.287958121E0
3.224152292E0,2.023192749E0,-7.829318848E0,7.768844604E-2,8.086876901E0
